phoneNumber,preferredLanguage,fspName,paymentAmountMultiplier,name,middlename,firstname,gender,birthdate,documentid,headhousehold,males,boys,women,girls,householdsituation,maritalsituation,specialcharacteristics,pregnant,breastfeeding,womendisabled,mendisabled,girlsdisabled,boysdisabled,childrenmalnourished,malnourishedtreatment,whatsappPhoneNumber
66468585741,nl,Intersolve-whatsapp,2,Gomez,Joel,Minnie,Féminin,15-03-1990,LeqOM,Oui,2,4,0,6,autochtoneprivate,divorced,pregnantbrestfeeding,4,5,7,2,2,7,9,Oui,99638911585
22921728233,nl,Intersolve-whatsapp,1,Manning,Isabelle,Roxie,Féminin,15-03-1990,WlhZG,Non,0,3,6,8,returnee,married,none,4,4,6,4,2,9,9,Non,47065642495
82648921307,en,Intersolve-whatsapp,1,Phelps,Lou,Alex,Féminin,15-03-1990,rOXnE,Oui,9,9,5,3,displaced,widowed,elderlycharge,8,9,1,0,9,7,9,Oui,75471082160
69545175741,en,Intersolve-whatsapp,1,Martinez,Rachel,Theresa,Masculin ,30-11-2000,kwzcu,Non,4,0,3,2,autochtoneprivate,abandoned,girlmother,8,4,4,7,3,8,8,Non,32873443446
16996764188,nl,Intersolve-whatsapp,1,Curtis,Philip,Mamie,Masculin ,15-03-1990,qsyJF,Non,0,3,3,7,autochtonehost,seperated,elderlycharge,1,1,5,4,4,4,9,Non,03542576231
35117268871,en,Intersolve-whatsapp,1,Olson,Edith,Jessie,Féminin,15-03-1990,qgWik,Oui,8,4,3,1,autochtoneprivate,seperated,olderalone,7,7,3,4,4,1,3,Oui,59006549637
33647089677,nl,Intersolve-whatsapp,2,Newman,Jacob,Matilda,Féminin,30-11-2000,wGVBF,Non,8,5,3,9,autochtonehost,widowed,none,6,9,2,3,8,1,3,Oui,91391237129
07111441190,nl,Intersolve-whatsapp,2,Shaw,Elnora,Effie,Masculin ,30-11-2000,hDBBN,Oui,8,8,7,7,autochtoneprivate,girl,pregnantbrestfeeding,6,3,8,7,7,3,4,Oui,13192374431
60097119205,en,Intersolve-whatsapp,1,Evans,Lydia,Kevin,Féminin,30-11-2000,lAZnu,Non,1,0,3,6,autochtonehost,girl,none,8,2,9,3,5,3,1,Oui,72630182026
12826430140,nl,Intersolve-whatsapp,2,Williams,Phillip,David,Féminin,15-03-1990,jzyjd,Non,4,3,3,6,autochtoneprivate,abandoned,pregnantbrestfeeding,5,0,4,6,6,0,3,Non,89847302370
83462135038,nl,Intersolve-whatsapp,2,Green,Sadie,Seth,Féminin,30-11-2000,iLaPh,Non,8,2,4,3,displaced,married,girlmother,7,1,8,5,3,5,6,Oui,24108962141
99253731983,nl,Intersolve-whatsapp,1,Underwood,Brent,Gary,Féminin,15-03-1990,cqFoB,Oui,7,9,6,7,autochtonehost,abandoned,none,8,6,0,5,7,0,8,Non,46727972907
31718336001,en,Intersolve-whatsapp,1,Cortez,Ann,Fannie,Féminin,30-11-2000,oYuqv,Oui,6,0,3,1,returnee,girl,none,7,1,9,9,4,8,0,Non,43013373832
27001667198,nl,Intersolve-whatsapp,1,Cortez,Cecilia,Elmer,Masculin ,30-11-2000,xFKnJ,Non,2,5,8,9,autochtoneprivate,divorced,girlmother,2,3,5,7,4,4,6,Oui,57023590060
84987693260,nl,Intersolve-whatsapp,2,Ortega,Mabelle,Katherine,Féminin,30-11-2000,wBEMq,Non,9,4,6,8,autochtoneprivate,divorced,olderalone,9,2,2,2,6,7,9,Non,86875173447
20445736484,en,Intersolve-whatsapp,2,Garner,Luella,Larry,Masculin ,15-03-1990,xzqKp,Oui,6,2,3,8,displaced,married,womancharge,1,5,6,5,6,5,5,Non,43248146704
61953173013,en,Intersolve-whatsapp,1,Hubbard,Cody,Ricardo,Féminin,15-03-1990,pRINV,Oui,7,8,3,9,displaced,widowed,womancharge,0,8,1,0,5,3,7,Oui,65825525005
30134442272,en,Intersolve-whatsapp,2,Rhodes,Randall,Connor,Féminin,15-03-1990,YRKcP,Oui,6,6,3,3,autochtonehost,seperated,childcharge,9,6,0,2,3,0,8,Non,07761467623
32317208216,nl,Intersolve-whatsapp,1,Palmer,Jim,Alice,Féminin,15-03-1990,iBMWQ,Oui,5,8,6,6,displaced,divorced,none,7,0,1,9,2,4,9,Oui,58858778086
33852011979,nl,Intersolve-whatsapp,2,Ray,Ophelia,Daniel,Masculin ,30-11-2000,DATqW,Non,2,6,4,5,autochtonehost,divorced,womancharge,6,7,2,7,4,6,1,Oui,64758246168
21217597312,nl,Intersolve-whatsapp,1,Peters,Hannah,Abbie,Masculin ,30-11-2000,KZgcL,Non,6,0,2,3,autochtoneprivate,divorced,womancharge,5,7,0,0,8,3,8,Oui,26109352084
20934788468,en,Intersolve-whatsapp,2,Vega,Roger,Eva,Masculin ,15-03-1990,nZXCo,Oui,0,2,1,9,autochtoneprivate,married,olderalone,2,0,6,8,8,5,9,Oui,29550155003
09784451493,en,Intersolve-whatsapp,2,Bowman,Randall,Lura,Masculin ,30-11-2000,qhibP,Oui,5,6,9,7,displaced,widowed,none,5,1,8,7,3,4,1,Oui,64806324501
18135066241,en,Intersolve-whatsapp,1,McCoy,Bruce,Isabelle,Masculin ,30-11-2000,xtVTs,Non,4,3,7,2,autochtonehost,widowed,elderlycharge,9,6,7,9,6,2,6,Non,26184001321
29923583349,en,Intersolve-whatsapp,2,Singleton,Cody,Ella,Féminin,30-11-2000,MnEOi,Non,0,5,1,3,autochtonehost,divorced,womancharge,4,1,7,7,5,7,3,Non,58009490380
51461998074,nl,Intersolve-whatsapp,2,Stanley,Grace,Bess,Masculin ,30-11-2000,wIQOa,Oui,9,5,1,1,autochtoneprivate,girl,pregnantbrestfeeding,3,5,2,7,1,4,4,Non,79384177377
07692265776,en,Intersolve-whatsapp,1,Ramos,Leo,Stanley,Féminin,15-03-1990,JmcWD,Non,3,5,3,6,autochtoneprivate,girl,none,2,6,1,9,5,6,5,Oui,91036428323
75870552608,nl,Intersolve-whatsapp,1,Hardy,Jacob,Leonard,Féminin,15-03-1990,TnSQD,Oui,4,1,0,1,autochtonehost,widowed,womancharge,7,7,2,1,3,2,4,Oui,50464290604
99876123718,nl,Intersolve-whatsapp,1,Gregory,Lena,Mark,Masculin ,15-03-1990,iUrER,Oui,9,3,1,2,autochtonehost,widowed,elderlycharge,4,2,2,1,8,2,4,Oui,62590610911
47306350645,en,Intersolve-whatsapp,2,Frazier,Ronnie,Lillie,Masculin ,15-03-1990,oAOfh,Non,9,1,0,8,returnee,divorced,olderalone,5,0,5,2,7,5,5,Non,33655490519
43640894685,en,Intersolve-whatsapp,2,Mendoza,Steve,Charlotte,Féminin,30-11-2000,rCEZk,Non,0,2,9,6,displaced,seperated,girlmother,0,4,2,1,9,4,1,Non,05619787333
23349332727,nl,Intersolve-whatsapp,1,Hines,Viola,Chad,Féminin,15-03-1990,lrglN,Oui,6,7,5,0,returnee,girl,womancharge,7,8,1,0,0,9,0,Non,65055345450
48329441055,nl,Intersolve-whatsapp,1,McCormick,Isaiah,Jacob,Féminin,15-03-1990,XMWSW,Non,8,5,6,2,autochtonehost,widowed,elderlycharge,7,1,0,9,5,9,3,Non,47233680226
45888576377,en,Intersolve-whatsapp,1,Buchanan,Katharine,Derek,Féminin,15-03-1990,yYSTT,Non,4,1,4,3,displaced,abandoned,womancharge,8,6,5,1,6,5,0,Non,60552923668
28609712962,en,Intersolve-whatsapp,2,Luna,Ola,Bernard,Masculin ,30-11-2000,Cfozr,Non,4,0,3,8,displaced,seperated,olderalone,7,9,6,8,9,4,7,Oui,88495745580
78200186644,nl,Intersolve-whatsapp,1,Vargas,Flora,Olga,Masculin ,30-11-2000,JKfYq,Oui,1,0,2,4,autochtoneprivate,married,none,0,8,7,2,1,2,6,Non,95718880587
64915835108,nl,Intersolve-whatsapp,1,Clarke,Chad,Alma,Féminin,15-03-1990,WBLoa,Oui,1,5,1,6,autochtoneprivate,widowed,girlmother,5,6,7,0,8,0,3,Non,57856205321
95195119075,nl,Intersolve-whatsapp,2,Little,Bertie,Nora,Féminin,15-03-1990,yIndt,Non,1,8,2,3,returnee,widowed,womancharge,9,2,9,9,4,7,5,Non,86506573635
68578894513,nl,Intersolve-whatsapp,2,Martin,Christopher,Patrick,Masculin ,15-03-1990,OXzoy,Oui,1,9,6,3,autochtoneprivate,divorced,elderlycharge,8,2,2,7,8,7,5,Non,45555180736
20740135571,en,Intersolve-whatsapp,1,Berry,Clayton,Sophie,Masculin ,15-03-1990,ZJMuB,Oui,9,7,2,9,autochtonehost,abandoned,none,3,7,6,4,1,7,8,Non,03021752880
69057210917,nl,Intersolve-whatsapp,1,Sullivan,Russell,Lida,Masculin ,15-03-1990,jNwON,Oui,5,6,4,2,displaced,married,none,4,3,2,3,8,8,2,Non,88848315857
16660311556,nl,Intersolve-whatsapp,1,Caldwell,Louise,Edward,Masculin ,15-03-1990,KvmSg,Oui,3,2,6,9,autochtoneprivate,married,none,8,9,7,0,6,5,9,Oui,91672083512
89256635879,nl,Intersolve-whatsapp,2,Palmer,Inez,Eugenia,Masculin ,15-03-1990,yZHBe,Oui,2,8,7,6,returnee,married,elderlycharge,1,2,2,2,8,9,4,Non,02577112057
01101350273,nl,Intersolve-whatsapp,1,Kim,Floyd,Elsie,Féminin,15-03-1990,ozgqn,Non,3,3,6,0,returnee,married,womancharge,6,5,4,6,1,1,1,Oui,73865002288
73366900454,en,Intersolve-whatsapp,1,Quinn,Francis,Anthony,Féminin,30-11-2000,vMyLw,Non,7,4,0,2,autochtonehost,divorced,none,2,3,2,8,0,2,7,Non,71132024054
19773852431,nl,Intersolve-whatsapp,1,Ferguson,Francis,Polly,Masculin ,30-11-2000,gsnWO,Oui,8,1,2,1,autochtoneprivate,divorced,olderalone,5,9,6,0,8,7,5,Oui,90436030544
67555732640,nl,Intersolve-whatsapp,2,Sutton,Myra,Lulu,Masculin ,15-03-1990,hhaWl,Oui,2,1,6,2,autochtonehost,seperated,womancharge,8,2,6,0,3,4,1,Oui,13369033890
12726316548,en,Intersolve-whatsapp,2,Jackson,Luella,Marion,Masculin ,30-11-2000,kPgHF,Non,6,0,6,3,displaced,girl,pregnantbrestfeeding,2,5,1,4,0,3,0,Oui,49466940142
36899112178,en,Intersolve-whatsapp,1,Meyer,Cora,Logan,Masculin ,15-03-1990,mztOV,Oui,3,5,4,2,autochtoneprivate,married,elderlycharge,8,3,5,3,7,2,6,Non,66582352219
73309121755,en,Intersolve-whatsapp,2,Wood,Rose,Phillip,Féminin,30-11-2000,XqvIh,Oui,8,1,8,5,returnee,widowed,childcharge,3,6,4,6,9,3,1,Oui,57040157900
86044570226,en,Intersolve-whatsapp,1,Lambert,Jordan,Craig,Féminin,15-03-1990,ScxZL,Oui,4,0,5,2,autochtoneprivate,seperated,none,0,2,0,2,0,4,0,Oui,26672629398
32784552993,en,Intersolve-whatsapp,1,Holland,Jesus,Luis,Féminin,30-11-2000,PnSsJ,Oui,3,0,7,6,autochtonehost,girl,womancharge,8,2,7,1,5,7,8,Oui,43948020918
61864010035,en,Intersolve-whatsapp,1,Taylor,Beatrice,Cornelia,Féminin,15-03-1990,XHwBm,Oui,5,2,4,7,autochtonehost,widowed,girlmother,7,0,7,2,5,3,7,Oui,51091362718
04984674871,en,Intersolve-whatsapp,1,Bowen,Vera,Emilie,Masculin ,15-03-1990,pCUVz,Oui,6,1,4,0,autochtonehost,widowed,olderalone,0,3,5,8,6,4,3,Non,26455589400
66328298897,nl,Intersolve-whatsapp,2,Evans,Jordan,Mable,Féminin,30-11-2000,uEaUQ,Oui,5,7,1,2,autochtonehost,seperated,girlmother,9,2,2,8,6,8,4,Oui,00873306609
33511953863,en,Intersolve-whatsapp,2,Armstrong,Lillie,Cody,Masculin ,30-11-2000,qhFkb,Oui,4,5,6,6,autochtoneprivate,seperated,childcharge,6,4,8,8,6,2,6,Non,31178591980
49144207774,nl,Intersolve-whatsapp,2,Armstrong,Luella,Etta,Féminin,15-03-1990,mSmmI,Non,6,9,6,7,autochtoneprivate,abandoned,childcharge,4,2,3,4,3,5,8,Oui,22798512964
51574903392,en,Intersolve-whatsapp,2,Weaver,Steven,Lucinda,Féminin,30-11-2000,zGaSN,Oui,9,4,9,5,autochtoneprivate,seperated,pregnantbrestfeeding,2,6,8,2,9,7,1,Oui,16752019539
75510965099,en,Intersolve-whatsapp,2,Thompson,Lizzie,Lois,Féminin,15-03-1990,zENOI,Oui,6,6,7,7,returnee,abandoned,olderalone,9,7,5,8,6,2,3,Non,12558714901
00629817631,en,Intersolve-whatsapp,1,Murray,Pearl,Bessie,Masculin ,15-03-1990,FMwJk,Oui,9,7,1,5,returnee,widowed,womancharge,4,7,7,3,5,8,7,Oui,89494061674
42701066732,en,Intersolve-whatsapp,2,Vega,Patrick,Susie,Féminin,30-11-2000,DqauY,Oui,0,9,4,0,autochtonehost,girl,none,4,4,4,3,5,0,9,Non,71220797331
66085200406,nl,Intersolve-whatsapp,2,Parks,Ronnie,Alfred,Féminin,30-11-2000,WYipu,Oui,6,2,6,0,displaced,girl,elderlycharge,3,2,8,8,3,0,4,Oui,31518103282
97067236355,en,Intersolve-whatsapp,1,Ellis,Georgie,Clarence,Féminin,15-03-1990,yKbGz,Oui,2,3,0,1,returnee,abandoned,girlmother,1,1,0,9,3,4,5,Oui,65349518658
92564144336,nl,Intersolve-whatsapp,1,Bell,Olga,Ellen,Féminin,15-03-1990,SPJTe,Oui,6,8,8,1,displaced,widowed,olderalone,3,9,0,9,7,6,5,Oui,97416107486
52463514104,en,Intersolve-whatsapp,1,Cole,Adam,Ronald,Masculin ,30-11-2000,BvleH,Oui,3,5,4,1,autochtonehost,seperated,girlmother,1,6,5,7,7,9,0,Oui,77280628016
80653557603,en,Intersolve-whatsapp,1,Fisher,Ada,Jerome,Masculin ,15-03-1990,VAaYh,Non,3,9,4,4,returnee,abandoned,none,4,5,0,7,6,3,6,Non,24298215977
12751975096,nl,Intersolve-whatsapp,2,Jackson,Ronnie,Charles,Masculin ,30-11-2000,xnFiD,Oui,5,4,9,3,autochtonehost,married,girlmother,1,9,6,5,1,5,7,Non,85217355760
03549893551,en,Intersolve-whatsapp,2,Baker,Eva,Henry,Féminin,30-11-2000,DNqrY,Oui,2,9,9,9,autochtoneprivate,widowed,pregnantbrestfeeding,3,8,3,5,1,4,9,Non,01245033590
98531396821,nl,Intersolve-whatsapp,1,Neal,Aiden,Madge,Féminin,30-11-2000,SPsCt,Non,1,6,2,0,autochtoneprivate,girl,none,9,3,6,6,0,4,2,Non,47042168118
04925418348,nl,Intersolve-whatsapp,1,Perry,Steven,Hallie,Féminin,15-03-1990,oxezN,Oui,3,5,0,8,returnee,abandoned,childcharge,7,5,1,0,5,7,1,Non,75688067736
07248431649,en,Intersolve-whatsapp,1,Fuller,Aaron,Janie,Féminin,30-11-2000,LQEsk,Non,7,5,0,0,autochtonehost,girl,womancharge,0,9,5,7,9,9,9,Non,64682956331
30860058829,nl,Intersolve-whatsapp,1,Chapman,Albert,Isaiah,Féminin,30-11-2000,yLwWM,Non,9,3,1,2,returnee,abandoned,childcharge,9,3,4,5,5,5,8,Non,68496482134
66824257793,nl,Intersolve-whatsapp,2,Abbott,Josie,Georgie,Masculin ,30-11-2000,SsHAK,Oui,9,2,2,2,autochtoneprivate,divorced,girlmother,0,1,4,6,6,6,6,Non,64201475112
70727798842,nl,Intersolve-whatsapp,1,Quinn,Hester,Antonio,Féminin,15-03-1990,MUNVu,Oui,2,7,8,4,autochtoneprivate,married,girlmother,9,0,6,7,0,4,0,Oui,23886779643
87341321360,nl,Intersolve-whatsapp,1,Flores,Helena,Jacob,Masculin ,15-03-1990,iKrZx,Oui,0,0,5,4,returnee,divorced,olderalone,3,9,6,5,2,0,2,Non,94354800814
97261086986,en,Intersolve-whatsapp,2,Barber,Jackson,Francis,Féminin,15-03-1990,TKMgJ,Non,0,3,8,6,displaced,married,pregnantbrestfeeding,1,5,8,9,6,7,8,Non,13547396982
15632977758,en,Intersolve-whatsapp,1,Evans,Clara,Marie,Masculin ,30-11-2000,FyHXN,Non,1,2,7,0,returnee,widowed,elderlycharge,9,6,1,4,5,1,9,Non,27328947307
36621736235,nl,Intersolve-whatsapp,2,McDaniel,Lottie,Miguel,Masculin ,15-03-1990,saSIA,Non,1,7,2,4,displaced,girl,pregnantbrestfeeding,8,4,3,1,8,5,7,Non,53732673054
11400617108,en,Intersolve-whatsapp,1,Morgan,Harry,Herbert,Masculin ,15-03-1990,ZMyLV,Oui,8,6,4,1,autochtoneprivate,widowed,womancharge,4,1,8,0,8,4,6,Non,05754610914
89512461695,nl,Intersolve-whatsapp,2,Rodgers,Terry,Etta,Féminin,15-03-1990,zkVTh,Non,7,1,1,2,displaced,divorced,elderlycharge,6,4,1,1,0,4,9,Non,89514926193
86348962141,nl,Intersolve-whatsapp,1,Brewer,Dylan,Lou,Masculin ,15-03-1990,rRsUE,Oui,2,6,8,7,autochtonehost,married,olderalone,0,9,4,2,3,9,7,Non,33388728369
35366569410,nl,Intersolve-whatsapp,1,Patton,Andrew,Eula,Masculin ,15-03-1990,Izook,Oui,6,8,7,1,returnee,widowed,olderalone,0,0,8,0,5,4,9,Oui,26567072294
45857164782,nl,Intersolve-whatsapp,1,Burke,Jon,Lucas,Féminin,30-11-2000,ubchS,Oui,4,4,8,3,autochtoneprivate,married,womancharge,8,9,7,0,5,0,2,Non,73746336470
54938527504,en,Intersolve-whatsapp,1,Gibson,Eliza,Jesse,Féminin,30-11-2000,Ymhbr,Non,7,7,8,8,displaced,married,elderlycharge,4,1,7,7,8,7,8,Oui,27457652063
38012637973,nl,Intersolve-whatsapp,1,Kelly,Scott,Lawrence,Féminin,15-03-1990,hRTCV,Oui,7,0,3,4,autochtonehost,married,olderalone,7,9,2,3,4,6,8,Oui,97560507122
30424915872,en,Intersolve-whatsapp,2,Hardy,Michael,Addie,Féminin,15-03-1990,ifRdy,Oui,9,2,1,8,autochtoneprivate,girl,childcharge,5,1,1,7,3,5,5,Non,09352156909
48840283624,nl,Intersolve-whatsapp,2,Harris,Helen,Henry,Masculin ,15-03-1990,mdGKw,Non,9,4,7,4,autochtoneprivate,widowed,none,1,4,0,1,9,6,8,Non,66891479588
20336343543,nl,Intersolve-whatsapp,1,Gregory,Nelle,Janie,Masculin ,15-03-1990,FZPHk,Non,4,0,2,4,returnee,divorced,elderlycharge,5,6,7,0,2,3,2,Oui,48157535978
20667421059,en,Intersolve-whatsapp,1,Barber,Elnora,Nellie,Masculin ,15-03-1990,Ydewk,Oui,7,6,9,6,returnee,divorced,olderalone,1,7,5,6,1,8,6,Oui,35306781419
01244750799,nl,Intersolve-whatsapp,1,Ross,Ronald,Andre,Féminin,15-03-1990,iNCDX,Non,6,8,7,3,returnee,seperated,olderalone,4,3,1,6,2,3,4,Oui,26103803173
68094720859,nl,Intersolve-whatsapp,1,Gonzales,Jeff,Jacob,Masculin ,15-03-1990,TBQQF,Oui,6,6,2,9,autochtoneprivate,abandoned,elderlycharge,0,3,0,5,2,7,2,Oui,84124329133
06731589020,nl,Intersolve-whatsapp,1,Norris,Ann,Sara,Féminin,15-03-1990,PRcTi,Oui,2,8,2,5,autochtoneprivate,widowed,childcharge,1,9,0,4,9,0,7,Oui,43041486656
89094487344,en,Intersolve-whatsapp,2,Scott,Frank,Charlie,Masculin ,30-11-2000,oZIQE,Oui,7,5,5,4,displaced,girl,olderalone,6,2,7,1,0,4,3,Oui,00412478774
36113989957,nl,Intersolve-whatsapp,1,May,Barbara,Ida,Masculin ,30-11-2000,WLPpl,Non,1,2,7,3,displaced,married,olderalone,7,0,6,5,7,0,1,Non,42192359057
41588262424,nl,Intersolve-whatsapp,1,Saunders,Melvin,Rosa,Féminin,30-11-2000,zCMTa,Oui,6,9,7,4,displaced,seperated,womancharge,9,3,5,0,7,0,4,Oui,51509147791
28887562811,nl,Intersolve-whatsapp,2,Nelson,Ray,Harvey,Féminin,30-11-2000,cnvfH,Oui,3,4,6,5,autochtoneprivate,widowed,olderalone,6,3,6,5,2,1,6,Oui,26147709796
55406956866,nl,Intersolve-whatsapp,1,Dennis,Theodore,Jesus,Féminin,30-11-2000,IDAgY,Oui,6,5,7,6,returnee,divorced,girlmother,9,3,6,9,7,3,6,Oui,46224608589
72598770789,nl,Intersolve-whatsapp,1,Adams,Dean,Mary,Féminin,15-03-1990,vMZAE,Non,6,4,1,5,displaced,married,girlmother,9,5,6,8,1,6,5,Oui,79174194514
17987140240,nl,Intersolve-whatsapp,2,Long,Mathilda,Gordon,Féminin,30-11-2000,jqQhK,Non,8,5,8,8,autochtoneprivate,divorced,olderalone,1,5,8,2,2,8,5,Oui,84674248734
57278785034,en,Intersolve-whatsapp,2,Evans,Mitchell,Jon,Masculin ,30-11-2000,rfVPo,Oui,3,1,2,9,returnee,seperated,pregnantbrestfeeding,3,8,4,7,9,2,6,Non,82842403626
82445358838,en,Intersolve-whatsapp,2,Singleton,Connor,Nannie,Masculin ,30-11-2000,vqNxm,Oui,0,2,9,3,displaced,married,pregnantbrestfeeding,2,5,3,2,5,5,9,Non,90655823156
12759665886,nl,Intersolve-whatsapp,2,Schneider,Elizabeth,Mitchell,Féminin,30-11-2000,yroqs,Non,1,0,3,2,autochtonehost,abandoned,olderalone,4,1,0,9,7,3,1,Non,39900221145
46119112481,en,Intersolve-whatsapp,2,Howard,Jeremiah,Tyler,Masculin ,30-11-2000,ptQjt,Non,2,5,5,6,autochtoneprivate,divorced,childcharge,8,3,9,9,8,8,4,Oui,62430808034
26520964875,nl,Intersolve-whatsapp,2,Hunt,Lucy,Mark,Féminin,30-11-2000,SiVJN,Non,1,1,4,1,autochtoneprivate,married,womancharge,9,3,6,5,2,1,5,Oui,12212582698
24625737213,nl,Intersolve-whatsapp,2,Holloway,Elva,Olga,Masculin ,30-11-2000,bsytg,Non,5,2,1,2,returnee,girl,womancharge,6,7,3,5,5,1,0,Oui,03871050188
32985383405,en,Intersolve-whatsapp,1,Holland,Elmer,Christian,Masculin ,30-11-2000,fTxcY,Oui,9,3,9,5,autochtoneprivate,married,girlmother,4,4,6,0,9,0,2,Oui,83053335628
58027098361,nl,Intersolve-whatsapp,2,Becker,Christian,Jordan,Masculin ,30-11-2000,IzUtu,Oui,0,8,5,4,returnee,widowed,olderalone,0,9,3,6,3,4,3,Non,09507108529
51291475470,en,Intersolve-whatsapp,1,Ryan,Tyler,Adrian,Masculin ,30-11-2000,pTHwo,Non,0,0,3,5,autochtoneprivate,divorced,womancharge,9,0,2,6,9,5,2,Non,20252015133
16194054602,en,Intersolve-whatsapp,1,Paul,Amelia,Chris,Féminin,30-11-2000,LkSWk,Oui,2,3,2,7,displaced,girl,olderalone,6,6,9,3,3,4,4,Non,13661596779
31350822883,en,Intersolve-whatsapp,2,Garrett,Esther,Lois,Masculin ,15-03-1990,tsRcU,Oui,4,6,7,0,displaced,divorced,childcharge,7,5,3,2,1,3,3,Non,44886487006
26843673393,en,Intersolve-whatsapp,2,Bryan,Ida,Carl,Féminin,15-03-1990,ieYSF,Oui,7,0,6,5,returnee,married,womancharge,5,5,3,9,3,6,2,Non,34198026052
80649991346,en,Intersolve-whatsapp,2,Francis,Leonard,Christian,Masculin ,30-11-2000,zplRR,Non,8,9,9,8,autochtonehost,widowed,womancharge,9,4,8,8,0,3,4,Oui,40344316838
68004619954,nl,Intersolve-whatsapp,2,Banks,Theodore,Essie,Féminin,30-11-2000,XkXPy,Non,7,1,8,7,autochtoneprivate,married,girlmother,1,9,8,5,3,1,0,Oui,93974745485
51561464972,nl,Intersolve-whatsapp,1,Munoz,Herman,Lida,Masculin ,30-11-2000,yuOTH,Non,9,6,7,0,autochtoneprivate,divorced,elderlycharge,1,9,8,9,0,0,2,Oui,10327277269
95284635057,nl,Intersolve-whatsapp,1,Page,Brandon,Marcus,Féminin,30-11-2000,JqQjb,Oui,1,9,6,2,autochtonehost,widowed,none,7,9,7,5,7,8,7,Non,38008584006
55853112234,nl,Intersolve-whatsapp,1,Griffin,Fannie,Jared,Féminin,15-03-1990,nBEnU,Oui,7,4,3,6,displaced,seperated,pregnantbrestfeeding,9,3,8,0,5,3,4,Oui,31368857678
54891883048,nl,Intersolve-whatsapp,2,Alvarez,Vernon,Dollie,Masculin ,30-11-2000,PxcoJ,Non,9,3,0,5,displaced,seperated,womancharge,1,8,9,3,3,1,1,Non,25784001857
17456152786,en,Intersolve-whatsapp,1,Watson,May,Bill,Féminin,30-11-2000,Ybseu,Oui,0,6,4,8,returnee,married,girlmother,2,2,0,0,7,2,6,Non,98117116410
71213503811,nl,Intersolve-whatsapp,2,Weaver,Francis,Eunice,Masculin ,30-11-2000,lwgyk,Non,2,0,5,7,autochtonehost,abandoned,none,9,8,8,1,3,1,8,Oui,17575019646
67973910130,nl,Intersolve-whatsapp,2,Perry,Julia,Sophia,Masculin ,15-03-1990,zqKrV,Non,5,9,0,2,autochtonehost,seperated,girlmother,4,5,4,0,7,9,3,Oui,36369825666
22016121088,nl,Intersolve-whatsapp,1,Ferguson,Nathaniel,Fanny,Féminin,15-03-1990,UQdZT,Oui,2,1,6,3,autochtonehost,widowed,childcharge,4,4,8,5,4,7,5,Oui,94598897749
61038937605,en,Intersolve-whatsapp,2,Coleman,Luke,Olive,Masculin ,30-11-2000,FpLcu,Non,5,9,4,6,autochtonehost,widowed,elderlycharge,9,6,7,3,9,0,5,Non,85314200311
11788006672,en,Intersolve-whatsapp,2,Todd,Verna,Esther,Masculin ,30-11-2000,xaXtW,Oui,7,1,6,1,returnee,married,pregnantbrestfeeding,4,1,7,4,5,8,1,Oui,16823151088
10784877690,en,Intersolve-whatsapp,2,Malone,Sam,Cody,Masculin ,15-03-1990,zmoPi,Non,4,5,8,3,returnee,girl,elderlycharge,5,6,2,7,8,5,2,Oui,11059354253
49779070921,nl,Intersolve-whatsapp,2,Vargas,Bobby,Janie,Féminin,30-11-2000,gXIjE,Non,8,5,1,2,displaced,girl,elderlycharge,3,4,8,6,0,0,2,Non,66232705717
73758568620,nl,Intersolve-whatsapp,1,West,Eunice,Leona,Féminin,15-03-1990,ZmLXH,Oui,3,8,0,5,autochtonehost,girl,girlmother,3,1,5,1,5,5,1,Oui,25991045583
58736408220,en,Intersolve-whatsapp,2,Mann,Gilbert,Louisa,Féminin,15-03-1990,PlIuH,Oui,9,5,3,0,returnee,divorced,pregnantbrestfeeding,9,7,2,9,5,6,0,Non,36611212285
63291619644,nl,Intersolve-whatsapp,1,Houston,Walter,Jane,Féminin,30-11-2000,dfpsL,Oui,6,1,2,7,returnee,widowed,elderlycharge,8,1,6,7,3,1,0,Oui,45584576129
47552216003,nl,Intersolve-whatsapp,1,Pratt,Carl,Ian,Masculin ,15-03-1990,kCNzL,Oui,2,5,6,8,autochtonehost,seperated,childcharge,1,0,1,6,1,6,3,Oui,64494751440
08836067085,nl,Intersolve-whatsapp,2,Brock,Blake,Julian,Masculin ,15-03-1990,WUaFL,Oui,4,0,7,4,autochtonehost,seperated,childcharge,7,9,8,0,1,0,5,Non,93166975208
22339166070,en,Intersolve-whatsapp,2,Foster,Pauline,Mario,Féminin,30-11-2000,wUcog,Oui,6,1,3,2,returnee,divorced,olderalone,8,5,3,0,3,6,9,Oui,86335040248
54541196865,nl,Intersolve-whatsapp,2,Ballard,Nettie,Matilda,Féminin,15-03-1990,Blvbg,Oui,2,8,2,6,autochtonehost,divorced,olderalone,0,9,3,3,8,9,5,Non,59933684247
17170950941,nl,Intersolve-whatsapp,1,Osborne,Eugene,Carl,Masculin ,30-11-2000,MZCeW,Oui,5,1,9,3,autochtoneprivate,widowed,olderalone,9,4,8,9,1,6,9,Oui,92541858526
01071843662,en,Intersolve-whatsapp,1,Johnston,Rodney,Mamie,Masculin ,30-11-2000,xACKC,Oui,0,4,0,8,autochtoneprivate,married,olderalone,1,9,6,2,7,7,6,Oui,62848349289
